"Date	ALU.AX	BEN.AX	BKL.AX	BKW.AX	CMW.AX	CQR.AX	FBU.AX	FLT.AX	FXJ.AX	HVN.AX	IAG.AX	IOF.AX	IRE.AX	NCM.AX	NVT.AX	OSH.AX	QAN.AX	SRX.AX	SUL.AX	TNE.AX	TPM.AX"
"7/01/2016	4.136022	8.933136	190.754608	14.205856	0.836208	3.566522	5.761981	33.578499	0.54855	3.312001	4.366631	3.534423	8.27455	13.103894	3.791605	6.34811	3.758014	37.431515	8.842303	4.418727	8.646616"
"10/01/2016	4.173451	8.893469	186.308319	13.877345	0.832068	3.522599	5.631031	33.40163	0.54855	3.35977	4.240184	3.506953	8.300931	13.133253	3.765576	6.299651	3.683964	37.054882	9.009139	4.486115	8.48805"
"11/01/2016	4.304457	8.758598	183.440918	13.735287	0.827928	3.540168	5.552462	33.207073	0.532786	3.319963	4.324482	3.525266	8.16903	12.917953	3.774251	6.037973	3.76727	36.736195	8.959088	4.4091	8.721241"
"12/01/2016	4.33253	8.98867	181.154251	13.939496	0.840347	3.575306	5.552462	33.719994	0.53909	3.479193	4.39192	3.534423	8.309724	12.291629	3.791605	6.1252	3.804295	36.755508	9.125924	4.418727	8.93577"
"13/01/2016	4.248312	8.679263	181.462769	13.619864	0.823789	3.531384	5.482613	33.118637	0.520179	3.327924	4.316051	3.470327	8.230583	12.780946	3.70484	6.047664	3.785783	35.42281	8.683808	4.303205	8.814512"
"14/01/2016	4.182809	8.409524	186.471649	13.380139	0.81551	3.496245	5.543724	32.92408	0.510719	3.367732	4.282333	3.433701	8.107477	12.467782	3.756899	6.134891	3.739501	34.988228	8.508631	4.322458	8.870476"
"17/01/2016	4.201524	8.338123	189.039627	13.255839	0.81551	3.496245	5.526267	32.676468	0.517023	3.367732	4.206465	3.497796	8.186617	12.585218	3.834987	5.824755	3.711733	34.341194	8.575364	4.264697	8.823846"
"18/01/2016	4.136022	8.417458	190.663864	13.380139	0.832068	3.557737	5.517538	32.959454	0.53909	3.415501	4.214894	3.607675	8.300931	12.957098	3.930428	5.58246	3.739501	35.857384	8.583707	4.341712	8.991734"
"19/01/2016	4.276385	8.266721	189.774597	13.406775	0.823789	3.58409	5.465156	33.039047	0.54855	3.415501	4.189605	3.580205	8.230583	12.839663	3.861017	5.495234	3.702477	35.635269	8.400187	4.264697	9.001063"
"20/01/2016	4.304457	8.266721	192.369781	13.406775	0.819649	3.540168	5.465156	33.852638	0.54855	3.455309	4.324482	3.525266	8.256965	12.908167	3.930428	5.466159	3.637683	35.615952	8.416871	4.341712	9.150307"
"21/01/2016	4.426104	8.37779	190.437012	13.406775	0.823789	3.548953	5.517538	34.524746	0.535942	3.479193	4.332911	3.525266	8.327311	12.712441	3.965134	5.931364	3.674708	35.90567	8.425214	4.4091	9.392821"
"24/01/2016	4.51968	8.488858	187.360886	13.522198	0.81551	3.575306	5.648489	34.595493	0.551706	3.511039	4.40878	3.580205	8.35369	12.82009	3.97381	6.086432	3.57289	37.42186	8.567024	4.524622	9.346181"
"26/01/2016	4.613255	8.385723	183.195923	13.460048	0.81551	3.60166	5.56992	34.710453	0.54855	3.471232	4.349771	3.598518	8.300931	13.231116	3.982486	5.80537	3.554378	36.494762	8.466923	4.399473	9.122322"
"27/01/2016	4.603898	8.42539	175.129074	13.495563	0.819649	3.610444	5.491351	34.507061	0.54855	3.46327	4.341341	3.598518	8.309724	13.583424	3.956457	5.911981	3.535865	36.852077	8.375163	4.399473	9.215592"
"28/01/2016	4.603898	8.520593	172.924118	13.495563	0.819649	3.610444	5.50008	34.560116	0.55801	3.534925	4.442499	3.571048	8.450418	12.604791	4.025869	6.299651	3.591403	36.330585	8.500289	4.524622	9.374166"
"31/01/2016	4.613255	8.663397	159.930069	13.495563	0.823789	3.689505	5.596107	35.373711	0.564313	3.582693	4.434069	3.625988	8.582319	13.113679	3.991163	6.34811	3.674708	37.412201	8.633759	4.466861	9.448783"
"1/02/2016	5.174706	8.314322	160.138763	13.504441	0.823789	3.689505	5.796906	35.196846	0.567469	3.487155	4.425639	3.607675	8.511971	13.054963	4.147339	6.173658	3.683964	36.098816	8.575364	4.534249	9.43946"
"2/02/2016	5.015628	8.187386	158.786743	13.362384	0.823789	3.733428	5.779449	34.648548	0.554854	3.35977	4.349771	3.552736	8.300931	12.761372	4.077928	6.105816	3.609915	35.181377	8.358479	4.389847	9.420806"
"3/02/2016	4.922053	8.227053	163.178558	13.415654	0.827928	3.733428	5.77072	34.117947	0.535942	3.423463	4.434069	3.635144	8.344898	13.99445	3.99984	6.541945	3.57289	34.804745	8.433555	4.534249	9.458115"
"4/02/2016	5.146634	8.123917	172.397827	13.45117	0.832068	3.733428	5.753253	34.047195	0.529639	3.415501	4.484647	3.662614	8.336103	14.640347	4.060574	6.73578	3.545121	34.466736	8.366821	4.524622	9.467438"
"7/02/2016	5.090488	8.155652	166.345413	13.45117	0.823789	3.742213	5.753253	34.940384	0.529639	3.447347	4.526796	3.680927	8.230583	15.188382	4.043221	6.687322	3.508097	34.18668	8.250035	4.466861	9.430129"
"8/02/2016	4.85655	7.703441	158.968201	13.087144	0.80723	3.671936	5.631031	34.445156	0.520179	3.479193	4.40878	3.571048	8.001957	16.441032	4.043221	6.532254	3.480328	33.55896	8.158275	4.178056	9.346181"
"9/02/2016	4.912695	7.354366	155.520065	12.874056	0.798951	3.628014	5.482613	33.879173	0.513875	3.479193	4.273903	3.51611	7.852469	15.902783	3.939104	6.377185	3.471072	32.342144	8.033149	4.158802	9.103667"
"10/02/2016	5.053058	7.536838	152.262512	12.909572	0.81137	3.680721	5.517538	33.658092	0.517023	3.503078	4.39192	3.580205	7.896435	15.971288	4.008515	6.338418	3.545121	33.249928	8.266719	4.197309	9.308872"
"11/02/2016	4.940768	7.322631	145.701965	12.838542	0.80723	3.654367	5.412773	32.950611	0.513875	3.479193	4.341341	3.561892	7.729362	15.951714	3.965134	6.454719	3.535865	32.139339	8.049832	4.091414	9.168961"
"14/02/2016	5.230851	7.029092	146.264542	13.051629	0.81551	3.680721	5.508809	34.144478	0.517023	3.471232	4.358201	3.598518	7.826088	15.863639	3.956457	6.716397	3.57289	33.027809	8.158275	4.235817	9.187614"
"15/02/2016	5.380571	6.981492	149.921387	12.962843	0.819649	3.742213	5.56992	34.657394	0.520179	3.526963	4.425639	3.625988	7.922817	14.973083	4.034545	7.104068	3.628427	33.684502	8.341796	4.312832	9.290217"
"16/02/2016	5.081131	6.838688	156.064529	12.909572	0.81137	3.69829	5.334204	35.152626	0.523327	3.574732	4.366631	3.571048	7.949197	15.041586	3.99984	6.832698	3.628427	34.225307	8.191642	4.264697	9.215592"
"17/02/2016	5.240209	6.997358	162.679504	12.936207	0.81137	3.724643	5.360391	35.807041	0.523327	3.726001	4.501507	3.552736	8.045923	15.217742	4.199398	7.152527	3.656196	34.167362	8.541998	4.360966	9.430129"
"18/02/2016	5.315068	6.965624	149.930481	12.962843	0.81551	3.750997	5.29928	35.692078	0.504415	3.694155	4.552086	3.571048	7.914022	15.560262	4.138662	6.910233	3.665452	33.993534	8.458581	4.437981	9.420806"
"21/02/2016	5.427359	6.973558	153.142685	13.051629	0.81551	3.742213	5.377849	36.33765	0.488652	3.726001	4.678533	3.616831	7.98437	15.521117	4.208074	7.026534	3.693221	34.292908	8.508631	4.457235	9.588722"
"22/02/2016	5.333783	6.886289	149.993988	13.024993	0.827928	3.742213	5.395316	35.81588	0.501259	3.67027	4.661673	3.625988	7.93161	15.481971	4.156015	6.813315	3.508097	34.939945	8.483605	4.351339	9.467438"
"23/02/2016	5.333783	6.703818	149.721756	12.989479	0.832068	3.69829	5.543724	35.621326	0.501259	3.630463	4.568945	3.607675	7.905229	16.206161	4.156015	6.454719	3.674708	32.593231	8.441897	4.389847	9.43946"
"24/02/2016	5.315068	6.680018	142.526047	12.927329	0.832068	3.803704	5.648489	35.603642	0.501259	3.67027	4.560516	3.616831	8.547146	16.724834	4.164692	6.483794	3.609915	31.028759	8.383505	4.389847	9.420806"
"25/02/2016	5.146634	6.75142	142.625854	12.936207	0.848627	3.803704	5.674684	36.832882	0.501259	3.606578	4.585805	3.644301	8.986813	17.370733	4.206798	6.435336	3.582146	30.903212	6.940373	4.447608	9.570022"
"28/02/2016	5.249566	6.791088	144.077698	13.007236	0.840347	3.786135	5.753253	36.611794	0.485496	3.805617	4.512243	3.635144	9.444067	17.126076	4.188935	6.474102	3.57289	30.903212	6.790222	4.476489	9.793871"
"29/02/2016	5.277639	6.770649	144.9216	13.042751	0.852766	3.847627	5.692142	37.018589	0.490332	3.877271	4.459877	3.680927	9.584761	17.899197	4.162139	6.590405	3.600659	30.903212	7.032134	4.476489	9.756562"
"1/03/2016	5.212136	6.955686	147.162857	13.122659	0.852766	3.847627	5.665955	37.451916	0.513376	3.837463	4.529698	3.69924	9.496828	16.783552	4.224661	6.774547	3.591403	31.753054	7.165603	4.582384	9.896493"
"2/03/2016	5.333783	7.275293	149.131958	13.229202	0.844487	3.891549	5.814364	38.601566	0.510082	3.861347	4.71298	3.708397	9.540794	16.754194	4.233593	6.997458	3.545121	30.806641	7.299071	4.476489	9.924498"
"3/03/2016	5.361856	7.317347	149.721756	13.273596	0.832068	3.79492	5.866746	38.769592	0.506787	3.82154	4.704253	3.607675	9.795803	16.832485	4.340773	7.045917	3.443303	29.541538	7.416102	4.360966	9.74726"
"6/03/2016	5.277639	7.636956	148.551208	13.264717	0.832068	3.79492	5.90167	38.362797	0.506787	3.757847	4.800258	3.598518	9.866149	16.58783	4.305047	7.171911	3.508097	28.604786	7.416102	4.197309	9.793871"
"7/03/2016	5.071773	7.502384	146.863464	13.255839	0.832068	3.838842	5.910399	37.734901	0.496921	3.757847	4.71298	3.653457	9.866149	16.803127	4.21573	7.244024	3.517353	28.981419	7.441972	4.149175	9.560719"
"8/03/2016	5.015628	7.670599	145.318176	13.380139	0.840347	3.838842	5.892941	37.982525	0.496921	3.781732	4.791531	3.763336	9.970986	16.31381	4.260388	7.058529	3.57289	30.198233	7.381609	4.197309	9.719255"
"9/03/2016	5.221493	7.628545	147.553558	13.158174	0.840347	3.847627	5.858017	38.442383	0.500207	3.781732	4.800258	3.799962	10.043502	16.578043	4.296114	7.156157	3.57289	29.589825	7.424725	4.370593	9.775265"
"10/03/2016	5.249566	7.80517	154.416702	13.619864	0.836208	3.847627	5.90167	38.778431	0.496921	3.781732	4.843897	3.781649	10.106954	17.126076	4.331841	7.019478	3.665452	29.725027	7.450596	4.399473	9.709952"
"13/03/2016	5.249566	7.990207	154.139603	13.735287	0.832068	3.87398	5.97151	39.653931	0.510082	3.765809	4.922446	3.790806	10.061632	16.509539	4.296114	7.029241	3.76727	29.348394	7.416102	4.360966	9.598025"
"14/03/2016	5.12571	7.864046	155.257294	13.557714	0.832068	3.838842	5.840559	39.087959	0.500207	3.71804	4.852624	3.818275	9.925664	16.538895	4.322909	6.78517	3.758014	29.193878	7.286751	4.312832	9.476768"
"15/03/2016	5.316257	7.948153	156.48584	13.57547	0.844487	3.917904	5.814364	38.955299	0.506787	3.686194	4.756619	3.836589	9.907535	16.245306	4.376499	6.71683	3.832063	29.155251	7.493712	4.360966	9.681947"
"16/03/2016	5.297203	7.939742	158.250122	13.886224	0.869325	3.988179	5.910399	38.557343	0.519956	3.733963	4.826441	3.845745	10.152276	17.292444	4.483679	6.902325	3.813551	29.251822	7.398855	4.437981	9.784568"
"17/03/2016	5.34484	8.158422	158.619598	13.770802	0.869325	3.935472	5.954052	38.124023	0.542991	3.71804	4.791531	3.827432	10.161342	17.077143	4.510473	6.824221	3.711733	27.503859	7.441972	4.486115	9.775265"
"20/03/2016	5.316257	8.099546	158.90593	13.868466	0.865185	3.917904	6.023892	38.362797	0.549571	3.694155	4.817714	3.827432	10.125083	17.047785	4.528337	6.668016	3.748758	27.368656	7.502336	4.534249	9.653941"
"21/03/2016	5.325785	8.208887	161.935715	13.983888	0.873465	3.979395	6.093732	38.247826	0.569321	3.733963	4.826441	3.763336	10.161342	17.067358	4.555132	6.638728	3.76727	27.194826	7.554077	4.524622	10.344194"
"22/03/2016	5.544914	8.057493	163.016449	13.921738	0.869325	3.970611	6.136152	38.254234	0.562732	3.733963	4.826441	3.790806	10.125083	16.255093	4.5462	6.580151	3.76727	26.634706	7.588571	4.524622	10.502827"
"23/03/2016	5.535386	7.56967	164.568283	13.97501	0.865185	3.961826	6.109352	38.434677	0.549571	3.733963	4.774075	3.799962	10.26105	15.941929	4.537269	6.570388	3.76727	27.262426	7.329869	4.514996	10.679968"
"28/03/2016	5.535386	7.418276	161.640137	14.072676	0.865185	4.005748	6.189744	38.100857	0.552866	3.694155	4.747891	3.763336	10.152276	15.971288	4.465815	6.521574	3.730245	26.074585	7.295375	4.476489	10.707974"
"29/03/2016	5.506805	7.376223	162.563843	14.090433	0.87034	4.014534	6.207604	38.407608	0.549571	3.749886	4.765347	3.809119	10.406083	16.431248	4.43902	6.560625	3.674708	27.262426	7.329869	4.476489	10.484123"
"30/03/2016	5.621132	7.46033	163.63533	14.063796	0.87879	4.032102	6.305857	39.003078	0.566026	3.741924	4.87008	3.836589	10.514858	16.597614	4.537269	6.599677	3.76727	27.92878	7.381609	4.59201	10.577443"
"31/03/2016	5.573496	7.258472	164.420502	14.037161	0.86189	3.944256	6.171874	38.236187	0.546277	3.622501	4.67807	3.781649	10.342631	16.538895	4.537269	6.365368	3.832063	27.919121	7.226388	4.553503	10.484123"
"4/04/2016	5.678297	7.266883	171.440689	14.134827	0.87034	3.961826	6.296926	38.651211	0.536411	3.67027	4.67807	3.799962	10.37889	16.62697	4.483679	6.1994	3.850575	28.34404	7.191895	4.697906	10.586746"
"5/04/2016	5.687823	7.191186	171.274429	14.028282	0.857665	3.944256	6.082561	38.2813	0.510082	3.598617	4.695525	3.735866	10.251987	16.558468	4.43902	5.906515	3.748758	28.06398	7.02805	4.640145	10.428209"
"6/04/2016	5.954589	7.149133	176.844391	13.948374	0.87034	3.979395	6.225465	38.461746	0.526536	3.646386	4.747891	3.772492	10.469536	16.333382	4.43902	6.218926	3.804295	29.068335	7.053921	4.659399	10.530736"
"7/04/2016	5.935534	7.191186	184.742126	13.939496	0.87034	3.996964	6.296926	37.018188	0.519956	3.642829	4.791531	3.790806	10.46047	16.754194	4.447952	6.277503	3.730245	30.256176	7.088414	4.669025	10.418811"
"8/04/2016	5.77357	7.022971	188.326126	13.85071	0.874565	3.979395	6.225465	37.776054	0.516662	3.617935	4.756619	3.790806	10.369825	17.155434	4.43902	6.297029	3.693221	30.188576	7.02805	4.678652	10.446815"
"11/04/2016	5.792624	7.031382	163.459839	14.002604	0.866115	3.979395	6.225465	37.622677	0.513376	3.576445	4.686797	3.735866	10.360761	17.742613	4.394362	6.443471	3.693221	29.502909	6.984934	4.669025	10.381503"
"12/04/2016	5.887897	7.191186	152.412247	13.966561	0.86189	4.014534	6.234395	37.902367	0.519956	3.626233	4.660614	3.790806	10.270116	17.390305	4.430089	6.375132	3.711733	29.106962	6.933194	4.688279	10.381503"
"13/04/2016	5.954589	7.23324	153.123505	14.020625	0.85344	4.014534	6.395169	37.884319	0.513376	3.593041	4.747891	3.754179	10.288245	17.35116	4.421157	6.482522	3.674708	29.193878	7.02805	4.746039	10.334889"
"14/04/2016	5.964117	7.283704	153.040359	13.966561	0.840765	4.040886	6.582743	37.568546	0.516662	3.617935	4.800258	3.72671	10.37889	17.478382	4.394362	6.492285	3.711733	29.058676	7.02805	4.726786	10.204359"
"15/04/2016	5.954589	7.56967	156.568954	13.966561	0.82809	4.076025	6.520212	37.92041	0.516662	3.692617	4.878808	3.763336	10.57831	17.292444	4.403294	6.345843	3.758014	29.9568	7.02805	4.784547	10.381503"
"18/04/2016	5.906952	7.46874	152.84639	13.858433	0.83654	4.102378	6.511282	36.088898	0.510082	3.659425	4.852624	3.781649	10.551117	17.683897	4.43902	6.072483	3.350741	30.130632	7.079791	4.784547	10.251393"
"19/04/2016	6.002226	7.603312	153.807053	13.966561	0.83654	4.137516	6.564873	36.458813	0.519956	3.609637	4.904991	3.717553	10.759601	17.625177	4.492611	6.375132	3.211899	29.696054	6.967687	4.794175	10.317309"
"20/04/2016	6.011754	7.69583	147.802933	13.921507	0.83654	4.146301	6.636335	35.836277	0.513376	3.584743	4.966085	3.754179	10.959021	17.625177	4.510473	6.687542	3.25818	29.696054	6.941817	4.813427	10.242004"
"21/04/2016	6.021281	7.821992	144.135803	13.912496	0.832315	4.093594	6.734578	36.368591	0.519956	3.551551	5.06209	3.745023	10.696149	17.312017	4.555132	6.736356	3.165618	29.71537	7.260882	4.842309	10.129046"
"22/04/2016	5.945062	7.847224	138.556595	13.768326	0.832315	4.111163	6.636335	35.511475	0.523242	3.551551	5.053362	3.754179	10.723343	17.517529	4.501542	6.78517	3.119337	29.039362	7.157401	4.71716	10.016088"
"26/04/2016	5.926007	7.830403	137.263412	13.67822	0.84499	4.111163	6.529152	35.186672	0.516662	3.568147	5.018452	3.799962	10.705214	17.341373	4.510473	6.736356	2.971238	28.121923	7.071167	4.707533	10.289045"
"27/04/2016	5.954589	7.721063	136.469025	13.714262	0.84499	4.155086	6.600604	35.38517	0.510082	3.617935	5.02718	3.799962	10.85931	17.811119	4.537269	6.746119	3.091568	28.440613	7.088414	4.707533	10.232615"
"28/04/2016	5.906952	7.80517	140.671875	13.795358	0.857665	4.163869	6.788169	35.845299	0.513376	3.700915	5.079545	3.836589	10.786794	17.938339	4.564064	6.824221	3.026775	28.633759	7.191895	4.755667	10.166699"
"29/04/2016	5.859316	7.838813	148.717407	13.795358	0.86189	4.181439	6.806038	35.466366	0.523242	3.717511	5.035907	3.818275	10.551117	18.564665	4.572995	6.863273	2.980494	28.720673	7.295375	4.697906	10.082005"
"2/05/2016	5.868843	7.645366	149.853577	13.930518	0.85344	4.172655	6.761377	35.006229	0.526536	3.734108	5.070817	3.827432	10.714278	19.416077	4.59979	6.92185	2.98975	28.479242	7.122908	4.755667	10.430267"
"3/05/2016	5.983171	7.897689	158.065353	14.056668	0.87034	4.242931	6.850691	34.266411	0.536411	3.866876	5.193007	3.882371	10.868374	19.523727	4.769491	6.902325	3.073056	29.000734	7.174647	4.880816	10.524448"
"4/05/2016	6.164191	7.897689	156.29184	13.82239	0.874565	4.2605	6.84176	34.113029	0.526536	3.924962	5.166823	3.891528	10.768665	18.633171	4.769491	6.628965	3.128593	29.8892	7.217764	4.794175	10.496186"
"5/05/2016	6.154663	7.922921	156.725983	13.804368	0.866115	4.207793	6.886421	34.374672	0.533117	3.900068	5.14064	3.882371	10.759601	18.662529	4.787354	6.589913	3.147105	29.377367	7.752413	4.861563	10.449142"
"6/05/2016	6.259465	7.864046	157.769791	13.885465	0.86189	4.207793	6.957873	35.637791	0.526536	3.933259	5.175551	3.827432	10.678019	19.367146	4.814149	6.609439	3.073056	29.580168	8.183582	4.871189	10.533837"
"9/05/2016	6.259465	7.990207	166.49884	13.966561	0.866115	4.2605	6.966804	35.168636	0.552866	3.933259	5.236645	3.836589	10.750537	19.71945	4.87667	6.687542	3.082312	28.817245	8.261192	4.938578	10.580878"
"10/05/2016	6.040335	8.099546	169.039063	13.930518	0.883015	4.2605	6.966804	36.449787	0.539697	3.900068	5.21919	3.873214	10.596438	19.425863	4.885602	6.580151	3.156361	29.348394	8.166336	5.005965	10.740878"
"11/05/2016	6.2023	8.099546	170.323013	13.966561	0.87879	4.269285	7.109716	35.331032	0.566026	3.883472	5.280284	3.845745	10.832116	20.091333	4.87667	6.580151	3.156361	29.696054	8.192206	4.967457	10.882101"
"12/05/2016	6.135609	8.175244	168.0784	13.966561	0.87034	4.225362	7.118647	34.92503	0.615391	3.866876	5.131912	3.845745	10.804923	20.913385	4.840944	6.697305	3.119337	29.464281	8.192206	4.938578	10.938627"
"13/05/2016	6.164191	8.13319	167.782806	13.714262	0.87034	4.225362	7.127577	34.266411	0.598936	3.866876	5.123185	3.827432	10.741471	20.433853	4.858807	6.589913	3.036031	29.454624	8.071478	4.967457	10.948017"
"16/05/2016	6.021281	8.208887	159.090683	13.795358	0.874565	4.207793	7.190099	33.743126	0.608811	3.908366	5.105729	3.854902	10.678019	20.649155	4.87667	6.589913	3.147105	30.352749	8.105971	4.967457	10.929238"
"17/05/2016	6.049863	8.461208	162.471466	13.840411	0.87034	4.207793	7.127577	33.13863	0.615391	3.891769	5.114457	3.900684	10.832116	20.805735	4.867739	6.794933	3.137849	29.570513	8.105971	5.0541	10.966891"
"18/05/2016	5.783098	8.309814	154.148834	13.597124	0.866115	4.199008	7.172238	32.389786	0.618676	3.775598	5.088274	3.918997	10.85931	20.884026	4.787354	6.863273	3.063799	29.251822	7.89901	4.794175	10.966891"
"19/05/2016	5.754515	8.393922	143.184372	13.777337	0.87034	4.137516	7.109716	31.397343	0.618676	3.800491	5.149368	3.873214	10.850245	19.308428	4.832012	6.746119	2.999006	29.425652	7.890387	4.803802	10.891586"
"20/05/2016	5.77357	8.360279	146.583649	13.750305	0.87879	4.137516	7.181169	33.237877	0.608811	3.866876	5.158095	3.900684	11.067795	19.533512	4.858807	6.668016	3.008262	29.71537	8.028362	4.890443	11.089237"
"23/05/2016	5.840261	8.301405	147.008545	13.795358	0.87034	4.172655	7.109716	30.269562	0.615391	3.775598	5.123185	3.873214	11.104053	19.866245	4.814149	6.453234	2.961982	29.918171	7.873141	4.837495	11.183418"
"24/05/2016	5.859316	8.393922	150.241531	13.777337	0.883015	4.146301	7.082916	28.762852	0.602222	3.767299	5.14064	3.891528	11.049665	19.621588	4.849875	6.355606	2.869419	29.705713	7.795531	5.034845	11.334027"
"25/05/2016	5.935534	8.60419	149.59494	13.930518	0.887239	4.207793	7.199029	29.592896	0.598936	3.817087	5.193007	3.928154	11.25815	18.6136	4.894534	6.541099	2.924957	29.358051	7.907635	5.150368	11.541069"
"26/05/2016	6.0975	8.629423	149.17926	13.948539	0.887239	4.216577	7.270491	29.764322	0.598936	3.775598	5.158095	3.93731	11.176569	18.887613	4.778422	6.550862	2.887932	30.207891	7.881764	5.275517	11.399847"
"27/05/2016	6.135609	8.595781	145.964752	13.903486	0.891465	4.207793	7.368743	29.583876	0.602222	3.750704	5.14064	3.90984	11.240021	18.701675	4.840944	6.668016	2.776857	30.256176	7.916258	5.23701	11.625765"
"30/05/2016	6.116554	8.621013	139.942169	13.714262	0.887239	4.216577	7.315152	29.096676	0.602222	3.783895	5.166823	3.918997	11.249085	18.41787	4.849875	6.71683	2.869419	30.536238	7.959374	5.256264	11.53168"
"31/05/2016	6.107027	8.612602	139.665039	13.507015	0.887239	4.216577	7.395534	28.519251	0.605516	3.783895	5.131912	3.891528	11.303473	18.662529	4.840944	6.628965	2.850907	30.420349	7.950751	5.275517	11.597596"
"1/06/2016	6.116554	8.402333	136.709183	13.317791	0.887239	4.181439	7.350873	28.185431	0.595641	3.750704	5.070817	3.882371	11.15844	19.044193	4.76056	6.541099	2.869419	28.23781	7.830023	5.230669	11.494028"
"2/06/2016	6.126082	7.931332	135.960968	13.182631	0.883015	4.172655	7.297281	27.626053	0.595641	3.667724	4.974813	3.891528	11.140311	18.985477	4.751628	6.521574	2.776857	28.488899	7.71792	5.20161	11.399847"
"3/06/2016	6.154663	7.847224	137.771439	13.191643	0.887239	4.216577	7.395534	28.158363	0.608811	3.667724	5.105729	3.90984	11.230956	19.337786	4.751628	6.511811	2.702808	28.015694	7.726544	5.220983	11.541069"
"6/06/2016	6.068917	7.897689	140.431732	13.16461	0.87879	4.251716	7.395534	27.887695	0.612096	3.659425	4.992268	3.928154	11.094989	21.58864	4.796286	6.492285	2.702808	27.668032	7.709296	5.240355	11.578723"
"7/06/2016	6.116554	7.914511	139.110825	13.17362	0.891465	4.278069	7.466986	28.501209	0.602222	3.684319	5.018452	3.93731	11.049665	21.030821	4.832012	6.64849	2.712064	27.407284	7.64031	5.20161	11.390458"
"8/06/2016	6.116554	7.880868	134.880234	13.263727	0.891465	4.278069	7.368743	29.123739	0.602222	3.725809	5.000997	3.93731	11.149375	21.167828	4.778422	6.814459	2.813882	27.349342	7.66618	5.230669	11.37168"
"9/06/2016	6.030808	7.889278	137.503571	13.470973	0.899914	4.321992	7.359803	28.83503	0.598936	3.783895	5.06209	3.96478	11.230956	21.559282	4.787354	6.833984	2.786114	27.272085	7.674803	5.250042	11.268111"
"10/06/2016	5.964117	7.779938	129.873718	13.29977	0.895689	4.295638	7.26156	29.051565	0.592356	3.783895	5.035907	3.955623	11.049665	21.823511	4.796286	6.71683	2.776857	27.136885	7.700674	5.211297	11.277501"
"14/06/2016	5.830734	7.611723	126.409805	12.822205	0.874565	4.2605	7.082916	28.392941	0.582481	3.750704	4.957357	3.90984	10.85931	22.068171	4.70697	6.570388	2.647271	26.084244	7.74379	4.978822	11.183418"
"15/06/2016	5.735461	7.56967	124.082047	12.831214	0.883015	4.251716	7.136508	27.833563	0.579187	3.734108	4.835169	3.90984	10.659891	21.432058	4.70697	6.541099	2.656527	26.393276	7.614439	4.949763	11.183418"
"16/06/2016	5.744988	7.536026	124.839493	12.921321	0.87879	4.225362	7.199029	28.410986	0.582481	3.767299	4.835169	3.90984	10.777729	22.058386	4.70697	6.511811	2.638015	25.833155	7.709296	4.959449	11.13628"
"17/06/2016	5.725934	7.662188	127.010223	12.831214	0.87879	4.234147	7.065056	28.618496	0.595641	3.775598	4.957357	3.928154	10.659891	21.940948	4.698038	6.482522	2.702808	25.813839	7.64031	4.988509	11.070364"
"20/06/2016	5.802152	7.973384	125.412193	13.101536	0.87879	4.2605	7.073986	28.934277	0.615391	3.783895	5.02718	3.946466	10.832116	21.383127	4.742696	6.609439	2.693552	25.968355	7.64031	5.007881	10.966891"
"21/06/2016	5.802152	8.007029	130.086166	13.011428	0.87879	4.295638	6.966804	29.268095	0.618676	3.841982	5.035907	3.992249	10.940891	21.206974	4.858807	6.541099	2.712064	26.113214	7.66618	5.124118	11.023322"
"22/06/2016	5.744988	8.03226	127.194954	13.04747	0.887239	4.278069	6.940012	29.096676	0.615391	3.817087	5.000997	3.973937	10.886505	20.60022	4.921329	6.502048	2.739833	25.620695	7.605816	5.095059	11.042196"
"23/06/2016	5.906952	8.015438	129.097794	13.083514	0.874565	4.251716	7.038265	29.096676	0.618676	3.825386	5.000997	3.946466	10.877439	21.177612	4.867739	6.511811	2.693552	25.659323	7.588571	5.075686	10.929238"
"24/06/2016	5.668769	7.69583	127.472069	12.669024	0.86189	4.163869	6.913212	27.98694	0.595641	3.700915	4.791531	3.96478	9.835018	23.046803	4.769491	6.277503	2.545453	25.205433	7.441972	4.833526	10.731489"
"27/06/2016	5.830734	7.746295	125.042717	12.641989	0.87034	4.251716	6.957873	27.698231	0.608811	3.725809	4.774075	4.038032	9.581212	23.67313	4.778422	6.306791	2.52694	25.050917	7.536829	4.862585	11.060975"
"28/06/2016	5.802152	7.830403	121.292435	12.605947	0.86189	4.216577	6.993604	26.976452	0.585767	3.609637	4.71298	4.019719	9.399921	23.046803	4.689106	6.26774	2.415866	24.461824	7.433349	4.852899	10.853933"
"29/06/2016	6.040335	7.956564	122.641068	12.533862	0.867131	4.253684	7.082916	27.788452	0.589061	3.700915	4.660614	4.00848	9.880341	23.007658	4.76056	6.394657	2.563965	24.809486	7.441972	4.911017	11.023322"
"30/06/2016	6.154663	8.074315	121.366341	12.939342	0.87576	4.307987	7.288351	28.492188	0.612096	3.825386	4.756619	4.00848	9.871276	22.508556	4.903465	6.511811	2.610246	24.693598	7.5627	5.007881	11.202196"
"1/07/2016	6.173718	8.234118	122.992065	13.038461	0.880074	4.353238	7.377673	28.735785	0.589061	3.775598	4.774075	4.083405	9.853147	23.48719	4.93026	6.697305	2.554709	25.408234	7.614439	5.007881	11.239848"
